,회의번호,대수,회의구분,회수,차수,회의연도,안건,발언자,발언순번,sent_raw,sent_id
1714,1656,4,본회의,제29회,제9차,1958,―5․2 총선거의 자유파괴와 사후보복행위에 관한 질문―,나판수 의원,74,"군인과 경찰이 돌아오기 전에 먼저 토벌대로 올라가서 싸운 사람이니까 아무래도 공산주의는 또다시 이 땅에 와서는 안 되겠는데 평화통일을 운위하는 진보당의 노선과 이제까지는 공을 세워서, 한민당 시절부터 우리나라의 남북협상도 단독으로 부인해 가면서 우리의 영도자 이승만 대통령을 모시고 공을 세워 왔던 민주당의 남북통일 노선과 어디가 다른 게 있는가, 주권을 부인하는 선동으로 선거분위기를 파괴하고 인기전술을 쓴다는 적용 법문이 없는가, 이 일에 대하여 생각해 본 적과 앞으로 어떻게 할 것을 말씀해 주시기 바랍니다.",1501
1715,1658,4,본회의,제29회,제11차,1958,―의사일정 변경에 관한 건―,조병옥 의원,4,‘이번 5․2 총선거에 있어서 여당 후보자 및 운동원에 대하여는 매표의 자유 폭행의 자유 범법의 자유까지 무제한으로 용인되었음에 반하여 야당 후보자 및 운동원에 대하여는 관권 금력 폭력 특히 경찰 및 그 조종을 받은 폭한에 의하여 음성적 또는 양성적 방법으로 자유분위기가 파괴되어 이를 지지하는 대다수 국민들의 주권이 유린 강탈되는 불법선거가 강행되었으며 여당 후보자 낙선구에 있어서는 가혹한 보복행위까지 자행되고 있음은 천하공지의 최대 유감사인바 이에 관한 국회의 질문에 대하여 관계장관들은 동문서답의 답변을 되푸리할 뿐만 아니라 무성의하기 짝이 없었으며 이 대통령은 이 불법선거에 관여한 장관들을 엄중 문책함이 당연함에도 불구하고 이 내무부 장관이 탈모비누사건 누설책임으로 제출한 사표를 수리하였음에 그치고 아무런 문책도 아니 하였다.,1502
1716,1658,4,본회의,제29회,제11차,1958,―의사일정 변경에 관한 건―,조병옥 의원,4,그러나 우리 민주당에서 보는 바로는 역대 선거에 있어 가지고 이번과 같이 주권의 강탈제를 쓴 것이 없다고 우리가 판단하여 정반대로 우리가 논쟁이 되는 이 과정에 있는 것입니다.,1503
1717,1658,4,본회의,제29회,제11차,1958,―의사일정 변경에 관한 건―,조병옥 의원,4,"국민의 소리가 높아진 것을 여러분들이 부정하더라도 알 수 없다 하더라도 중앙에 있는 모든 언론기관에서 여당지를 제해 놓고는 전부 부정선거라는 그 사실보도…… 논평까지 있는 이때에 있어서 결국에 각부 장관을 질문한 우리에 대해서 각부 장관들은 동문서답…… 무책임한 답변으로 일관했고 또 그뿐만 아니라 사후처리에 있어서 그래도 조사 귀결이 어떻든지 간에 조사라도 해 보자고 우리가 제안했음에도 불구하고 여러분들은 그 조사단의 구성의 길까지 막어 놓고, 그뿐만 아니라 이재학 부의장 같은 이는 자기가 부의장의 직으로서 적어도 민주당의 관찰하는 그 부정선거가 이유가 있다고 하는 그것을 관찰해 가지고 어느 정도의 자기가 부의장의 책임으로서 여야를 서로 절충해 가지고 시는 시 비는 비, 흑은 흑 백은 백 이렇게 해서 해 가지 못하고 도리어 한국 민주주의의 수호로서 일루의 희망을 보는 사법 독립, 주권을 무시하는 태도를 취했고 또 이기붕 의장은 자기 건강상태 그런지 모르지만 이 중대한 문제를 토의하는 이 석상에 연일 계속하여 자기 의장의 권한과 지도성을 부의장에 맡겨 두고 있음에 어떠합니까?",1504
1718,1658,4,본회의,제29회,제11차,1958,―탈모비누부정사건에 대한 특별조사위원회 구성에 관한 건―,조종호 의원,38,물론 이러한 사실이 없다는 것을 나도 잘 알고 없어야만 하겠읍니다마는 이러한 사례가 물의가 되어 있다고 한다면 또 여기에 앉아 있는 230명에 대한 면모와 우리 대한민국의 국권이 서지 않는다는 것을 여러분 절실히 이것을 각성해 주셔야 될 것입니다.,1505
1719,1662,4,본회의,제29회,제15차,1958,―의사일정 변경에 관한 건(외무부장관 출석 요구)―,정일형 의원,7,"이 1954년 5월 22일에 당시의 대한민국의 국무총리이요 외무부장관인 변영태 씨가 청천벽력으로 우리의 국민이 모르고 우리 국회에서도 하등 논란이 없었던 소위 14개 조항이라는 것을 제의를 해서 이 14조항 제의에 의할 것 같으면 남북한 총선거를 해야 하게 되어 있고 이 선거에 의해서 하는 그 14개 조항 제10조 A․B․C항에 의할 것 같으면 여기에는 무슨 대통령도 새로 낸다, 헌법도 고쳐진다, 군대로 말하면 군대도 재편성한다는 소위 대한민국의 주권을 무시하고 대한민국의 지금까지에 우리들이 육성해 온 이 권위를 파괴하고 새로운 선거에 대한 즉 한국통일에 대한 원칙이 제안되었던 것이올시다.",1506
1720,1664,4,본회의,제29회,제17차,1958,―한일회담 경위보고―,외무위원장 윤성순,20,"이 회담에 있어서 한일 간에는 현격한 견해차이가 노정되었으니 즉 한국은 동 회담을 한일 양국 간의 실질상의 평화회담으로 간주하고 한일 간에 개재되는 모든 문제를 해결함으로서 장래 양국 간의 국교 수립의 기초로 삼으려 하였음에 반해서 일본 측은 부득불 회담에 응하기는 하였으나 SCAP 관할하에서 한국 측과 회담하는 것을 회피하고 1952년 4월 28일 상항평화조약의 발효로 일본이 주권을 완전히 회복한 연후에 한국 측과 교섭을 하겠다는 저의로서 우선 한국 측의 요구와 교섭원칙만을 들어 주자 하는 태도로 교섭에 임함으로서 재일한교의 법적 지위문제와 선박문제 등에 있어서 약간의 진전을 보였을 뿐 청구권문제와 어업문제에 있어서는 전연 성의 없는 태도로 나오고, 심지어는 일본인의 재한재산에 관해서 청구권을 주장하여 상항평화조약 제4조B항의 ‘재한 미군정부 및 그 지령에 의해서 행한 재한 일본 재산의 처분의 효력을 승인한다’는 조항에 위반하는 해석을 들고 나와서 헤그육전법규 제46조 등을 원용해서 재한 구 일본인 재산은 그 처분으로 인해서 생한 대가 및 과실에 대해서 원권리자(일본인)에게 청구권이 남아 있다는 해괴한 주장을 전개하였던 것입니다.",1507
1721,1664,4,본회의,제29회,제17차,1958,―한일회담 경위보고―,외무위원장 윤성순,20,이상은 앞으로의 문제를 판단하기 위해서 살펴본 과거 3차의 회담의 간략한 경위에 불과합니다마는 이상에서 규지(窺知)할 수 있는 바와 같이 일본 측은 정의와 형평의 원칙에 따라 과거 36년간 또는 침략전쟁 중에 저지른 모든 과오를 일체 청산하고 현안의 난제 등을 해결해서 국교 정상화를 촉진하려는 태도보다 미소 간의 냉전 격화와 6․25 사변으로 인한 국제정세의 급격한 변화와 이에 따른 국내 경제 경기 회복과 주권 회복 등 유리한 정세 전환을 기화로 전면적 문제 해결을 천연시키고 대한재산청구권 주장과 구보전 망언을 제기하는 등 농가성진(弄假成眞)의 기계(奇計)와 억설로서 일관해 오다가 근자에 와서 이와 같은 일방적이고 비합리적인 주장과 입장을 조건을 부쳐 가지고 무슨 양보나 하는 듯이 교섭상 조건으로 이용하려 드는 것은 심히 경계할 바이라 하지 않을 수 없는 것입니다.,1508
1723,1664,4,본회의,제29회,제17차,1958,―한일회담 경위보고―,정일형 의원,24,아시는 바와 마찬가지로 대한민국은 주권국가올시다.,1509
1724,1664,4,본회의,제29회,제17차,1958,―한일회담 경위보고―,정일형 의원,24,만일 일본국이 주권국가가 아니라고 할 것 같으면 일본국의 사절을 우리들이 접견하는 데 그 수속과 절차와 관례를 생각할 수가 있는 것이올시다.,1510
1725,1664,4,본회의,제29회,제17차,1958,―한일회담 경위보고―,정일형 의원,24,그러나 오늘의 일본국은 주권국가올시다.,1511
1726,1664,4,본회의,제29회,제17차,1958,―한일회담 경위보고―,정일형 의원,24,주권국가의 특사가…… 여기에 특사올시다.,1512
1727,1664,4,본회의,제29회,제17차,1958,―한일회담 경위보고―,정일형 의원,24,"특사가 주권국가 대한민국에 정식 특사로서 내방함에 있어서 이것은 확실히 우리 정부가 사전 승인하기 전에는 들어올 수 없다는 것이 국가 관례요, 또한 우리들이 아는 상식이올시다.",1513
1728,1664,4,본회의,제29회,제17차,1958,―한일회담 경위보고―,한근조 의원,32,"생각해 보건대 일본이 패전 후에 대한민국이 먼저 해방이 되어서 형식적이나 독립국가의 형태를 이루었고 일본은 패전으로 말미암아서 그 주권이 연합국에 가탁되었을 때에 일본 사회당의 좌파의 한 사람인 어떤 사람이 말하기를 한국사람에게 대해서 당신네들은 우리보다 앞섰다, 우리는 이제는 독립도 되지 못하니 과거에는 우리가 형이고 대한민국이 동생이였지만 이제는 반대로 대한민국이 형이고 우리가 동생이다 이러한 말까지도 패전 직후에 있었던 것입니다.",1514
1729,1664,4,본회의,제29회,제17차,1958,―한일회담 경위보고―,한근조 의원,32,물론 외교 교섭에 있어서 상대방에 추파만 보내고 호감만 사서는 안 되리라고 믿습니다마는 지금 생각해 보아도 유구라는 영토가 오끼나와라는 명칭으로 일본의 잠재적 주권에 속해 있고 또 거기에 대해서 오끼나와에 있는 사람들이 일본정부와 부단히 교섭을 하고 있고 일본 복귀를 희망하고 있는 것입니다.,1515
1730,1670,4,본회의,제29회,제23차,1958,개의,의사국장 이호진,2,이미 기미년 11월 17일에 을사보호조약이 체결되었고 또 경술년 8월 29일에 한일합병조약이 체결되어 우리나라가 유사 이래 처음으로 이민족에게 주권을 빼앗기게 되었다.,1516
1731,1671,4,본회의,제29회,제24차,1958,―형사보상법안 제2독회―,엄상섭 의원,41,"왜 그러느냐 하면 이 형사보상을 해 주어야 된다는 이것은 헌법의 기본정신인 인권옹호, 국민주권의 사상에서 나오는 것이지 반드시 범법이 명문에서 이것이 울어나는 것이 아니라는 것을 좀 더 깊이 생각해 달라는 말씀입니다.",1517
1732,1673,4,본회의,제29회,제26차,1958,―선거사범처리에 관한 질문―,김선태 의원,3,"그것은 여러분이 잘 아시는 바와 마찬가지로 5․2 총선거라고 하는 것이 우리 국민들이 가지고 있는 주권을 그대로 순수하게 자연스럽게 자발적으로 그렇게 행사가 되었느냐, 그렇지 아니하며는 행사 그 자체가 폭력이라든지 관권이라든지 금력에 농단되어 가지고 그래 가지고 자발적인 자유의사로 결정되지 아니한 그런 점이 많이 있었느냐 하는 것, 아마 모르기는 모르지마는 그 더불어 당선한 분이 많이 있는 자유당 의석에 계신 여러분도 아마 다 알고 계시리라고 생각합니다.",1518
1733,1673,4,본회의,제29회,제26차,1958,―선거사범처리에 관한 질문―,김선태 의원,3,"오늘날 대구라든지 부산이라든지 이리 보성 등지 예를 우리가 들추어 본다고 하더라도 선거권을 행사하는 국민이 그 주권을 다 박탈당한 것은 물론이려니와 선거를 겨우 한 그 표까지도 송두리채 도적을 맞었다고 하는 것이 청천백일하에 나타난 이 마당에 있어서 전 국민은 앞으로 우리 대한민국이라고 하는 것이 과연 있을 수가 있는 것이냐, 대한민국의 현실에 우리가 기대를 가질 수가 있는 것이냐, 앞으로 선거를 실시할 수가 있는 것이냐, 선거를 실시할 필요가 있는 것이냐, 우리가 투표를 할 필요가 있는 것이냐 하는 것을 극도로 포기할 정도로 지금 비관하고 있는 것이올시다.",1519
